gameid,league,split,date,week,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,kpm,okpm,ckpm,teamdragkills,herald,ft,teamtowerkills,fbaron,teambaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardkills,wcpm,visionwards,totalgold,goldspent,minionkills,monsterkills,cspm
1002670071,EULCS,2018-2p,43344.3953587963,SF,1,9,Red,ADC,Hans Sama,Misfits,Kalista,Akali,Sejuani,Pyke,Irelia,LeBlanc,27.5833333333333,0,2,2,0,6,18,0.0725075528700906,0.181268882175227,0.870090634441088,1,0,1,4,0,0,5767,209.075528700906,0.168670117867275,0.300150350100949,13,0.471299093655589,14,0.507552870090634,6,10639,10580,246,0,8.91842900302115
1002670071,EULCS,2018-2p,43344.3953587963,SF,1,7,Red,Jungle,Maxlore,Misfits,Ivern,Akali,Sejuani,Pyke,Irelia,LeBlanc,27.5833333333333,0,1,4,5,6,18,0.0362537764350453,0.145015105740181,0.870090634441088,1,0,1,4,0,0,5368,194.610271903323,0.157000380217016,0.198556639030886,12,0.435045317220544,8,0.290030211480363,8,8274,7350,12,124,4.93051359516616
1002670071,EULCS,2018-2p,43344.3953587963,SF,1,10,Red,Support,Mikyx,Misfits,Alistar,Akali,Sejuani,Pyke,Irelia,LeBlanc,27.5833333333333,0,0,3,3,6,18,0,0,0.870090634441088,1,0,1,4,0,0,2999,108.725075528701,0.0877131408850282,0.0841616907942781,47,1.70392749244713,15,0.54380664652568,18,5611,5325,41,0,1.48640483383686
1002670071,EULCS,2018-2p,43344.3953587963,SF,1,8,Red,Middle,Sencux,Misfits,Orianna,Akali,Sejuani,Pyke,Irelia,LeBlanc,27.5833333333333,0,1,4,3,6,18,0.0362537764350453,0.181268882175227,0.870090634441088,1,0,1,4,0,0,8766,317.800604229607,0.256383258752303,0.220507753769492,12,0.435045317220544,2,0.0725075528700906,6,8785,7825,204,4,7.54078549848943
1002670071,EULCS,2018-2p,43344.3953587963,SF,1,200,Red,Team,Team,Misfits,,Akali,Sejuani,Pyke,Irelia,LeBlanc,27.5833333333333,0,6,18,15,6,18,0.217522658610272,0.652567975830816,0.870090634441088,1,0,1,4,0,0,34191,1239.55287009063,,,96,3.48036253776435,41,1.48640483383686,41,41538,39330,650,133,28.3867069486405
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,7,Red,Jungle,Amazing,Schalke 04,Trundle,Varus,Sion,Yasuo,Irelia,Cassiopeia,36.35,1,1,0,1,5,4,0.0275103163686382,0,0.247592847317744,1,1,1,9,0,0,2135,58.7345254470426,0.0607777271692097,0.165418020736614,16,0.440165061898212,27,0.742778541953232,13,11566,10875,50,139,5.19944979367263
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,8,Red,Middle,Nukeduck,Schalke 04,Ryze,Varus,Sion,Yasuo,Irelia,Cassiopeia,36.35,1,2,2,0,5,4,0.0550206327372765,0.110041265474553,0.247592847317744,1,1,1,9,0,0,9005,247.730398899587,0.256348212252334,0.249321997833488,16,0.440165061898212,4,0.110041265474553,5,15036,14275,350,32,10.5089408528198
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,200,Red,Team,Team,Schalke 04,,Varus,Sion,Yasuo,Irelia,Cassiopeia,36.35,1,5,4,8,5,4,0.137551581843191,0.110041265474553,0.247592847317744,1,1,1,9,0,0,35128,966.382393397524,,,140,3.85144429160935,77,2.11829436038514,51,64981,61225,1171,222,38.3218707015131
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,9,Red,ADC,Upset,Schalke 04,Kai'Sa,Varus,Sion,Yasuo,Irelia,Cassiopeia,36.35,1,0,0,2,5,4,0,0,0.247592847317744,1,1,1,9,0,0,11849,325.969738651994,0.337309268959235,0.264869622407923,16,0.440165061898212,14,0.385144429160935,4,15679,15175,394,35,11.8019257221458
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,10,Red,Support,Vander,Schalke 04,Shen,Varus,Sion,Yasuo,Irelia,Cassiopeia,36.35,1,1,1,3,5,4,0.0275103163686382,0,0.247592847317744,1,1,1,9,0,0,2989,82.2283356258597,0.0850888180368936,0.109345017022594,74,2.03576341127923,19,0.522696011004127,22,9247,8200,90,0,2.47592847317744
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,6,Red,Top,Vizicsacsi,Schalke 04,Maokai,Varus,Sion,Yasuo,Irelia,Cassiopeia,36.35,1,1,1,2,5,4,0.0275103163686382,0,0.247592847317744,1,1,1,9,0,0,9150,251.71939477304,0.260475973582327,0.211045341999381,18,0.495185694635488,13,0.357634112792297,7,13453,12700,287,16,8.33562585969739
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,5,Blue,Support,kaSing,Splyce,Braum,Akali,Sejuani,Alistar,Cho'gath,Fizz,36.35,0,0,0,1,4,5,0,0.0275103163686382,0.247592847317744,4,0,0,7,1,1,2201,60.5502063273728,0.0497401129943503,0.118150858080456,58,1.59559834938102,24,0.660247592847318,19,9679,9225,90,0,2.47592847317744
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,4,Blue,ADC,Kobbe,Splyce,Ezreal,Akali,Sejuani,Alistar,Cho'gath,Fizz,36.35,0,0,0,1,4,5,0,0,0.247592847317744,4,0,0,7,1,1,11358,312.462173314993,0.256677966101695,0.25881118414149,14,0.385144429160935,20,0.550206327372765,5,15577,14900,349,28,10.3713892709766
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,3,Blue,Middle,Nisqy,Splyce,Syndra,Akali,Sejuani,Alistar,Cho'gath,Fizz,36.35,0,4,1,0,4,5,0.110041265474553,0.0550206327372765,0.247592847317744,4,0,0,7,1,1,14929,410.7015130674,0.337378531073446,0.255186163869995,23,0.632737276478679,12,0.330123796423659,12,15425,15375,333,29,9.95873452544704
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,1,Blue,Top,Odoamne,Splyce,Gnar,Akali,Sejuani,Alistar,Cho'gath,Fizz,36.35,0,0,4,0,4,5,0,0.0275103163686382,0.247592847317744,4,0,0,7,1,1,12432,342.008253094911,0.280949152542373,0.216694172302937,16,0.440165061898212,5,0.137551581843191,6,13811,13600,330,21,9.65612104539202
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,100,Blue,Team,Team,Splyce,,Akali,Sejuani,Alistar,Cho'gath,Fizz,36.35,0,4,5,4,4,5,0.110041265474553,0.137551581843191,0.247592847317744,4,0,0,7,1,1,44250,1217.33149931224,,,154,4.23658872077029,73,2.00825309491059,55,65555,63750,1141,213,37.2489683631362
1002680004,EULCS,2018-2p,43336.4374421296,QF,1,2,Blue,Jungle,Xerxe,Splyce,Gragas,Akali,Sejuani,Alistar,Cho'gath,Fizz,36.35,0,0,0,2,4,5,0,0.0275103163686382,0.247592847317744,4,0,0,7,1,1,3330,91.6093535075653,0.0752542372881356,0.151157621605121,43,1.18294360385144,12,0.330123796423659,13,11063,10650,39,135,4.78679504814305
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,7,Red,Jungle,Amazing,Schalke 04,Olaf,Varus,Sion,Trundle,Jhin,Vayne,32.55,0,1,6,5,7,21,0.0307219662058372,0.184331797235023,0.860215053763441,0,0,0,3,0,0,5329,163.717357910906,0.0971045390768782,0.153722498381796,25,0.76804915514593,13,0.399385560675883,9,9152,8600,45,102,4.51612903225807
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,8,Red,Middle,Nukeduck,Schalke 04,Syndra,Varus,Sion,Trundle,Jhin,Vayne,32.55,0,3,5,0,7,21,0.0921658986175115,0.21505376344086,0.860215053763441,0,0,0,3,0,0,13311,408.940092165899,0.242551795768873,0.265268621918342,11,0.337941628264209,1,0.0307219662058372,3,12702,12625,307,4,9.55453149001536
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,200,Red,Team,Team,Schalke 04,,Varus,Sion,Trundle,Jhin,Vayne,32.55,0,7,21,15,7,21,0.21505376344086,0.645161290322581,0.860215053763441,0,0,0,3,0,0,54879,1685.99078341014,,,138,4.23963133640553,42,1.29032258064516,44,53124,51595,973,128,33.8248847926267
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,9,Red,ADC,Upset,Schalke 04,Ezreal,Varus,Sion,Trundle,Jhin,Vayne,32.55,0,2,2,3,7,21,0.0614439324116744,0.153609831029186,0.860215053763441,0,0,0,3,0,0,23274,715.023041474654,0.424096648991418,0.304796797526504,17,0.522273425499232,9,0.276497695852535,5,13960,13875,332,20,10.8141321044547
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,10,Red,Support,Vander,Schalke 04,Braum,Varus,Sion,Trundle,Jhin,Vayne,32.55,0,1,2,4,7,21,0.0307219662058372,0.0307219662058372,0.860215053763441,0,0,0,3,0,0,3132,96.221198156682,0.0570710107691467,0.113188836589642,71,2.18125960061444,11,0.337941628264209,22,7862,7500,71,0,2.18125960061444
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,6,Red,Top,Vizicsacsi,Schalke 04,Maokai,Varus,Sion,Trundle,Jhin,Vayne,32.55,0,0,6,3,7,21,0,0.0614439324116744,0.860215053763441,0,0,0,3,0,0,9833,302.089093701997,0.179176005393684,0.163023245583716,14,0.430107526881721,8,0.245775729646697,5,9448,8995,218,2,6.75883256528418
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,5,Blue,Support,kaSing,Splyce,Morgana,Shen,Akali,Sejuani,Cho'gath,Poppy,32.55,1,1,2,10,21,7,0.0307219662058372,0.0307219662058372,0.860215053763441,4,1,1,10,1,2,6967,214.039938556068,0.0953208373238473,0.105299390211941,44,1.35176651305684,9,0.276497695852535,14,9081,7450,19,0,0.583717357910906
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,4,Blue,ADC,Kobbe,Splyce,Kai'Sa,Shen,Akali,Sejuani,Cho'gath,Poppy,32.55,1,5,1,6,21,7,0.153609831029186,0.0614439324116744,0.860215053763441,4,1,1,10,1,2,16395,503.686635944701,0.224312491448899,0.237303653486625,17,0.522273425499232,13,0.399385560675883,8,15125,12450,282,30,9.5852534562212
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,3,Blue,Middle,Nisqy,Splyce,Ryze,Shen,Akali,Sejuani,Cho'gath,Poppy,32.55,1,7,2,6,21,7,0.21505376344086,0.0921658986175115,0.860215053763441,4,1,1,10,1,2,18233,560.153609831029,0.249459570392667,0.266373420928485,25,0.76804915514593,7,0.21505376344086,14,16456,15575,287,50,10.3533026113671
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,1,Blue,Top,Odoamne,Splyce,Gnar,Shen,Akali,Sejuani,Cho'gath,Poppy,32.55,1,2,2,11,21,7,0.0614439324116744,0,0.860215053763441,4,1,1,10,1,2,18352,563.809523809524,0.251087700095772,0.208102842765537,14,0.430107526881721,15,0.460829493087558,3,13788,12375,212,36,7.61904761904762
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,100,Blue,Team,Team,Splyce,,Shen,Akali,Sejuani,Cho'gath,Poppy,32.55,1,21,7,41,21,7,0.645161290322581,0.21505376344086,0.860215053763441,4,1,1,10,1,2,73090,2245.46850998464,,,132,4.05529953917051,57,1.75115207373272,50,67085,58425,834,261,33.6405529953917
1002680016,EULCS,2018-2p,43336.5428472222,QF,3,2,Blue,Jungle,Xerxe,Splyce,Gragas,Shen,Akali,Sejuani,Cho'gath,Poppy,32.55,1,6,0,8,21,7,0.184331797235023,0.0307219662058372,0.860215053763441,4,1,1,10,1,2,13143,403.778801843318,0.179819400738815,0.182920692607412,32,0.98310291858679,13,0.399385560675883,11,12635,10575,34,145,5.49923195084485
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,2,Blue,Jungle,Amazing,Schalke 04,Trundle,Varus,Sion,Ryze,Gnar,Ezreal,39.3833333333333,1,0,3,9,15,11,0,0.0253914515446466,0.660177740160813,3,1,1,11,1,2,4568,115.988150655946,0.0792573956797085,0.161546173723219,14,0.355480321625053,30,0.761743546339399,11,13636,12950,66,165,5.86542530681337
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,3,Blue,Middle,Nukeduck,Schalke 04,Akali,Varus,Sion,Ryze,Gnar,Ezreal,39.3833333333333,1,4,1,3,15,11,0.101565806178587,0.0507829030892933,0.660177740160813,3,1,1,11,1,2,8175,207.575116377486,0.141840895289321,0.218939379608576,20,0.507829030892933,6,0.15234870926788,8,16670,15950,353,24,9.57257723233178
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,100,Blue,Team,Team,Schalke 04,,Varus,Sion,Ryze,Gnar,Ezreal,39.3833333333333,1,15,11,33,15,11,0.3808717731697,0.279305966991113,0.660177740160813,3,1,1,11,1,2,57635,1463.43630977571,,,145,3.68176047397376,88,2.2344477359289,53,78344,71600,1199,284,37.655522640711
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,4,Blue,ADC,Upset,Schalke 04,Kai'Sa,Varus,Sion,Ryze,Gnar,Ezreal,39.3833333333333,1,9,1,1,15,11,0.22852306390182,0.15234870926788,0.660177740160813,3,1,1,11,1,2,25145,638.46804909014,0.43628003817125,0.322886533972465,16,0.406263224714346,30,0.761743546339399,2,22165,17900,400,95,12.5687685146001
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,5,Blue,Support,Vander,Schalke 04,Alistar,Varus,Sion,Ryze,Gnar,Ezreal,39.3833333333333,1,1,5,10,15,11,0.0253914515446466,0,0.660177740160813,3,1,1,11,1,2,4577,116.216673719848,0.0794135507937885,0.0979672136109293,71,1.80279305966991,11,0.279305966991113,23,10275,9425,64,0,1.62505289885738
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,1,Blue,Top,Vizicsacsi,Schalke 04,Maokai,Varus,Sion,Ryze,Gnar,Ezreal,39.3833333333333,1,1,1,10,15,11,0.0253914515446466,0.0507829030892933,0.660177740160813,3,1,1,11,1,2,15170,385.188319932289,0.263208120065932,0.198660699084811,24,0.609394837071519,11,0.279305966991113,9,15598,15375,316,0,8.02369868810834
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,10,Red,Support,kaSing,Splyce,Braum,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,39.3833333333333,0,0,4,9,11,15,0,0.0253914515446466,0.660177740160813,1,0,0,1,0,0,5991,152.120186203978,0.0798087042242264,0.0886955870072586,54,1.37113838341092,8,0.203131612357173,17,8410,8205,82,0,2.08209902666102
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,9,Red,ADC,Kobbe,Splyce,Kog'Maw,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,39.3833333333333,0,6,2,3,11,15,0.15234870926788,0.22852306390182,0.660177740160813,1,0,0,1,0,0,31997,812.450275074058,0.426245887007607,0.323851786823116,12,0.30469741853576,21,0.533220482437579,3,17196,16900,401,21,10.7151925518409
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,8,Red,Middle,Nisqy,Splyce,Veigar,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,39.3833333333333,0,2,3,7,11,15,0.0507829030892933,0.101565806178587,0.660177740160813,1,0,0,1,0,0,13414,340.60093101989,0.178693700294404,0.239462133053551,20,0.507829030892933,4,0.101565806178587,8,14043,13975,322,26,8.83622513753703
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,6,Red,Top,Odoamne,Splyce,Ornn,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,39.3833333333333,0,2,3,4,11,15,0.0507829030892933,0.0253914515446466,0.660177740160813,1,0,0,1,0,0,14470,367.414303851037,0.192761133387507,0.211760486478385,17,0.431654676258993,7,0.177740160812526,4,13008,12325,299,4,7.69360981802793
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,200,Red,Team,Team,Splyce,,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,39.3833333333333,0,11,15,33,11,15,0.279305966991113,0.3808717731697,0.660177740160813,1,0,0,1,0,0,75067,1906.06009310199,,,152,3.85950063478629,59,1.49809564113415,47,62843,61455,1155,142,32.9327126534067
1002680017,EULCS,2018-2p,43336.5806481481,QF,4,7,Red,Jungle,Xerxe,Splyce,Gragas,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,39.3833333333333,0,1,3,10,11,15,0.0253914515446466,0,0.660177740160813,1,0,0,1,0,0,9195,233.474396953026,0.122490575086256,0.136230006637689,49,1.24418112568769,19,0.482437579348286,15,10186,10050,51,91,3.60558611933982
1002680018,EULCS,2018-2p,43336.6234375,QF,5,2,Blue,Jungle,Amazing,Schalke 04,Jarvan IV,Varus,Sion,Trundle,Cassiopeia,Jhin,43.65,1,1,1,3,10,5,0.0229095074455899,0.0229095074455899,0.343642611683849,3,1,0,11,1,2,7224,165.498281786942,0.111046207765856,0.152218477857258,39,0.893470790378007,26,0.595647193585338,9,14309,13610,66,161,5.20045819014891
1002680018,EULCS,2018-2p,43336.6234375,QF,5,3,Blue,Middle,Nukeduck,Schalke 04,Ryze,Varus,Sion,Trundle,Cassiopeia,Jhin,43.65,1,1,1,1,10,5,0.0229095074455899,0,0.343642611683849,3,1,0,11,1,2,13693,313.699885452463,0.210486672610447,0.223207667463025,24,0.549828178694158,9,0.206185567010309,10,18362,17500,415,42,10.4696449026346
1002680018,EULCS,2018-2p,43336.6234375,QF,5,100,Blue,Team,Team,Schalke 04,,Varus,Sion,Trundle,Cassiopeia,Jhin,43.65,1,10,5,12,10,5,0.229095074455899,0.11454753722795,0.343642611683849,3,1,0,11,1,2,65054,1490.35509736541,,,188,4.30698739977091,78,1.78694158075601,59,85185,79805,1432,277,39.1523482245132
1002680018,EULCS,2018-2p,43336.6234375,QF,5,4,Blue,ADC,Upset,Schalke 04,Kai'Sa,Varus,Sion,Trundle,Cassiopeia,Jhin,43.65,1,7,2,0,10,5,0.160366552119129,0.0687285223367698,0.343642611683849,3,1,0,11,1,2,26114,598.258877434135,0.401420358471424,0.296491350984005,20,0.458190148911798,19,0.435280641466208,4,22546,22895,462,64,12.0504009163803
1002680018,EULCS,2018-2p,43336.6234375,QF,5,5,Blue,Support,Vander,Schalke 04,Braum,Varus,Sion,Trundle,Cassiopeia,Jhin,43.65,1,0,0,5,10,5,0,0.0229095074455899,0.343642611683849,3,1,0,11,1,2,2455,56.2428407789233,0.0377378793002736,0.115173786020051,79,1.8098510882016,12,0.274914089347079,25,12194,10225,109,0,2.4971363115693
1002680018,EULCS,2018-2p,43336.6234375,QF,5,1,Blue,Top,Vizicsacsi,Schalke 04,Poppy,Varus,Sion,Trundle,Cassiopeia,Jhin,43.65,1,1,1,3,10,5,0.0229095074455899,0,0.343642611683849,3,1,0,11,1,2,15568,356.655211912944,0.239308881852,0.21290871767566,26,0.595647193585338,12,0.274914089347079,11,17774,15575,380,10,8.93470790378007
1002680018,EULCS,2018-2p,43336.6234375,QF,5,10,Red,Support,kaSing,Splyce,Morgana,Akali,Sejuani,Shen,Cho'gath,Maokai,43.65,0,1,1,3,5,10,0.0229095074455899,0,0.343642611683849,0,0,1,3,0,0,7587,173.814432989691,0.0950346969962673,0.0781576573189986,81,1.85567010309278,18,0.412371134020619,26,8945,8250,23,0,0.526918671248568
1002680018,EULCS,2018-2p,43336.6234375,QF,5,9,Red,ADC,Kobbe,Splyce,Tristana,Akali,Sejuani,Shen,Cho'gath,Maokai,43.65,0,3,1,1,5,10,0.0687285223367698,0.160366552119129,0.343642611683849,0,0,1,3,0,0,19790,453.379152348225,0.247889370443671,0.351915269528607,18,0.412371134020619,25,0.572737686139748,7,20597,22275,494,43,12.3024054982818
1002680018,EULCS,2018-2p,43336.6234375,QF,5,8,Red,Middle,Nisqy,Splyce,Zoe,Akali,Sejuani,Shen,Cho'gath,Maokai,43.65,0,0,0,0,5,10,0,0.0229095074455899,0.343642611683849,0,0,1,3,0,0,21322,488.476517754868,0.267079189317834,0.222672167506203,23,0.526918671248568,8,0.183276059564719,10,15096,15300,407,12,9.59908361970218
1002680018,EULCS,2018-2p,43336.6234375,QF,5,6,Red,Top,Odoamne,Splyce,Gnar,Akali,Sejuani,Shen,Cho'gath,Maokai,43.65,0,0,7,3,5,10,0,0.0229095074455899,0.343642611683849,0,0,1,3,0,0,18351,420.412371134021,0.229864468772703,0.216446131869784,24,0.549828178694158,15,0.343642611683849,9,14831,15050,366,21,8.8659793814433
1002680018,EULCS,2018-2p,43336.6234375,QF,5,200,Red,Team,Team,Splyce,,Akali,Sejuani,Shen,Cho'gath,Maokai,43.65,0,5,10,9,5,10,0.11454753722795,0.229095074455899,0.343642611683849,0,0,1,3,0,0,79834,1828.95761741123,,,184,4.21534936998855,80,1.83276059564719,67,70655,71925,1317,217,35.1431844215349
1002680018,EULCS,2018-2p,43336.6234375,QF,5,7,Red,Jungle,Xerxe,Splyce,Gragas,Akali,Sejuani,Shen,Cho'gath,Maokai,43.65,0,1,1,2,5,10,0.0229095074455899,0.0229095074455899,0.343642611683849,0,0,1,3,0,0,12784,292.875143184422,0.160132274469524,0.130808773776408,38,0.870561282932417,14,0.320733104238259,15,11186,11050,27,141,3.84879725085911
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,2,Blue,Jungle,Broxah,Fnatic,Gragas,Draven,Rakan,Olaf,Malzahar,Twisted Fate,29.3166666666667,0,2,4,2,6,19,0.0682205798749289,0.136441159749858,0.852757248436612,0,1,0,3,0,0,8874,302.69471290506,0.165066964285714,0.18110339326164,24,0.818646958499147,3,0.102330869812393,6,8677,8550,19,120,4.74133030130756
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,1,Blue,Top,Bwipo,Fnatic,Sion,Draven,Rakan,Olaf,Malzahar,Twisted Fate,29.3166666666667,0,1,5,1,6,19,0.0341102899374645,0.136441159749858,0.852757248436612,0,1,0,3,0,0,8056,274.792495736214,0.14985119047619,0.180689489091744,10,0.341102899374645,1,0.0341102899374645,2,8666,8600,211,0,7.197271176805
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,3,Blue,Middle,Caps,Fnatic,Corki,Draven,Rakan,Olaf,Malzahar,Twisted Fate,29.3166666666667,0,1,4,3,6,19,0.0341102899374645,0,0.852757248436612,0,1,0,3,0,0,17837,608.425241614554,0.33178943452381,0.250714549107848,11,0.375213189312109,6,0.204661739624787,3,10527,10458,232,11,8.28880045480387
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,5,Blue,Support,Hylissang,Fnatic,Braum,Draven,Rakan,Olaf,Malzahar,Twisted Fate,29.3166666666667,0,0,3,1,6,19,0,0.102330869812393,0.852757248436612,0,1,0,3,0,0,5723,195.213189312109,0.106454613095238,0.0872976573023984,38,1.29619101762365,8,0.272882319499716,8,6184,5925,58,4,2.1148379761228
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,4,Blue,ADC,Rekkles,Fnatic,Tristana,Draven,Rakan,Olaf,Malzahar,Twisted Fate,29.3166666666667,0,2,3,0,6,19,0.0682205798749289,0.272882319499716,0.852757248436612,0,1,0,3,0,0,13270,452.643547470154,0.246837797619048,0.300194911236369,7,0.238772029562251,12,0.409323479249574,1,11842,11225,311,10,10.9494030699261
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,100,Blue,Team,Team,Fnatic,,Draven,Rakan,Olaf,Malzahar,Twisted Fate,29.3166666666667,0,6,19,7,6,19,0.204661739624787,0.648095508811825,0.852757248436612,0,1,0,3,0,0,53760,1833.76918703809,,,90,3.0699260943718,30,1.02330869812393,20,45896,44758,831,145,33.2916429789653
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,6,Red,Top,Alphari,Misfits,Maokai,Akali,Sejuani,Skarner,Cassiopeia,Ryze,29.3166666666667,1,4,3,5,19,6,0.136441159749858,0.0341102899374645,0.852757248436612,2,0,1,11,1,1,11197,381.93291642979,0.180053708974545,0.172236583324894,18,0.61398521887436,2,0.0682205798749289,8,10327,9375,178,4,6.20807276861853
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,9,Red,ADC,Hans Sama,Misfits,Kalista,Akali,Sejuani,Skarner,Cassiopeia,Ryze,29.3166666666667,1,8,0,4,19,6,0.272882319499716,0.0682205798749289,0.852757248436612,2,0,1,11,1,1,14513,495.042637862422,0.233376750767845,0.309108255472468,15,0.511654349061967,8,0.272882319499716,7,15463,13255,249,28,9.44855031267766
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,7,Red,Jungle,Maxlore,Misfits,Kindred,Akali,Sejuani,Skarner,Cassiopeia,Ryze,29.3166666666667,1,4,1,9,19,6,0.136441159749858,0.0682205798749289,0.852757248436612,2,0,1,11,1,1,16898,576.395679363275,0.271728817920144,0.224336294977641,12,0.409323479249574,18,0.61398521887436,10,12282,9950,54,118,5.86696986924389
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,10,Red,Support,Mikyx,Misfits,Alistar,Akali,Sejuani,Skarner,Cassiopeia,Ryze,29.3166666666667,1,3,1,11,19,6,0.102330869812393,0,0.852757248436612,2,0,1,11,1,1,6863,234.098919840819,0.110360686317076,0.123654601563791,46,1.56907333712337,7,0.238772029562251,16,8504,7400,41,0,1.39852188743604
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,8,Red,Middle,Sencux,Misfits,Lulu,Akali,Sejuani,Skarner,Cassiopeia,Ryze,29.3166666666667,1,0,1,10,19,6,0,0.0341102899374645,0.852757248436612,2,0,1,11,1,1,12716,433.746446844798,0.20448003602039,0.170664264661205,11,0.375213189312109,2,0.0682205798749289,6,10268,9150,192,12,6.95849914724275
1002680065,EULCS,2018-2p,43344.4420601852,SF,2,200,Red,Team,Team,Misfits,,Akali,Sejuani,Skarner,Cassiopeia,Ryze,29.3166666666667,1,19,6,39,19,6,0.648095508811825,0.204661739624787,0.852757248436612,2,0,1,11,1,1,62187,2121.2166003411,,,102,3.47924957362138,37,1.26208072768619,47,56844,49130,714,162,29.8806139852189
1002680066,EULCS,2018-2p,43344.4769097222,SF,3,7,Red,Jungle,Broxah,Fnatic,Trundle,Draven,Rakan,Kalista,Malzahar,Lulu,31.1666666666667,1,1,0,12,13,7,0.0320855614973262,0.0320855614973262,0.641711229946524,0,0,0,6,0,1,5850,187.700534759358,0.0857758683890266,0.175402331941845,10,0.320855614973262,7,0.224598930481283,6,10183,8875,21,133,4.94117647058824
1002680066,EULCS,2018-2p,43344.4769097222,SF,3,8,Red,Middle,Caps,Fnatic,Vayne,Draven,Rakan,Kalista,Malzahar,Lulu,31.1666666666667,1,5,2,6,13,7,0.160427807486631,0.0320855614973262,0.641711229946524,0,0,0,6,0,1,25942,832.363636363636,0.380375654315919,0.270695264142795,13,0.417112299465241,10,0.320855614973262,3,13493,11175,266,14,8.98395721925134
1002680066,EULCS,2018-2p,43344.4769097222,SF,3,10,Red,Support,Hylissang,Fnatic,Braum,Draven,Rakan,Kalista,Malzahar,Lulu,31.1666666666667,1,0,2,11,13,7,0,0,0.641711229946524,0,0,0,6,0,1,5644,181.090909090909,0.0827553848184044,0.099340722614078,41,1.31550802139037,4,0.128342245989305,10,7541,6250,52,0,1.66844919786096
1002680066,EULCS,2018-2p,43344.4769097222,SF,3,9,Red,ADC,Rekkles,Fnatic,Sivir,Draven,Rakan,Kalista,Malzahar,Lulu,31.1666666666667,1,4,2,5,13,7,0.128342245989305,0.0962566844919786,0.641711229946524,0,0,0,6,0,1,18027,578.4064171123,0.264321637512646,0.267902691809414,8,0.25668449197861,8,0.25668449197861,2,13396,11300,316,8,10.3957219251337
1002680066,EULCS,2018-2p,43344.4769097222,SF,3,6,Red,Top,sOAZ,Fnatic,Cho'gath,Draven,Rakan,Kalista,Malzahar,Lulu,31.1666666666667,1,3,1,5,13,7,0.0962566844919786,0.0641711229946524,0.641711229946524,0,0,0,6,0,1,12738,408.705882352941,0.186771454964003,0.186658989491867,14,0.449197860962567,4,0.128342245989305,5,10574,9200,203,0,6.51336898395722
